MBD_Temp_ID,Latitude,Longitude
TEMP000719,52.7634119,1.3556711
TEMP000720,52.830932,0.7981627
TEMP000721,52.480536,0.9334903
TEMP000722,52.6021695,0.5538339
TEMP000723,52.5930314,1.5287399
TEMP000724,52.6943879,1.0432802
TEMP000725,51.2592304,-0.0093292
TEMP000726,51.3157332,-0.0207666
TEMP000727,51.3578712,-0.3017771
TEMP000728,51.2912658,-0.0005468
TEMP000729,51.355668,-0.5848448
TEMP000730,51.4686902,-0.0981611
TEMP000731,51.311326,-0.3994111
TEMP000732,51.4438506,-0.1973201
TEMP000733,51.3604236,-0.206007
TEMP000734,51.2537405,-0.4838744
TEMP000735,51.408109,-0.5305538
TEMP000736,51.1935518,-0.5120525
TEMP000737,51.2610236,-0.0978573
TEMP000738,51.1925979,0.0378431
TEMP000739,51.3471462,-0.3993628
TEMP000740,51.4170806,-0.5440592
TEMP000741,51.1890164,-0.2848075
TEMP000742,51.201,-0.1927742
TEMP000743,51.2606553,0.0122608
TEMP000744,51.2046955,-0.5412796
TEMP000745,51.504339,-0.0857565
TEMP000746,51.285279,-0.0342411
TEMP000747,51.2530244,-0.1163292
TEMP000748,51.4463624,-0.3005003
TEMP000749,51.2339521,-0.7170499
TEMP000750,51.1911573,0.0146934
TEMP000751,51.3143147,-0.5091435
TEMP000752,51.3980423,-0.1838156
TEMP000753,51.145351,-0.5256294
TEMP000754,51.4224164,-0.5551081
TEMP000755,51.3358843,-0.0763215
TEMP000756,51.278756,-0.5418378
TEMP000757,51.4679068,-0.1211669
TEMP000758,51.5017414,-0.0930186
TEMP000759,51.2019527,-0.4247388
TEMP000760,51.2873141,0.0306434
TEMP000761,51.3037501,-0.1116957
TEMP000762,51.2332994,-0.7309176
TEMP000763,51.4333195,-0.1655484
TEMP000764,51.3188026,-0.4792448
TEMP000765,51.2709104,-0.0781817
TEMP000766,51.3640693,-0.1512771
TEMP000767,51.265969,-0.4562375
TEMP000768,51.1621092,-0.5536959
TEMP000769,51.1487365,-0.6474615
TEMP000770,51.3020533,-0.5367464
TEMP000771,51.5198193,-0.2730979
TEMP000772,51.5135966,-0.254145
TEMP000773,51.5194303,-0.0099373
TEMP000774,51.4928354,-0.4123239
TEMP000775,51.5354948,-0.3501796
TEMP000776,51.573206,-0.2889984
TEMP000777,51.5627265,-0.0961533
TEMP000778,51.5515071,-0.1004853
TEMP000779,51.5229939,-0.2166003
TEMP000780,51.5648884,-0.2696466
TEMP000781,51.6615898,-0.1939661
TEMP000782,51.5435542,-0.3689896
TEMP000783,51.3898561,-0.4405513
TEMP000784,51.431447,-0.4958359
TEMP000785,51.4540184,-0.4642982
TEMP000786,51.4940344,-0.0149343
TEMP000787,51.5356995,-0.0337005
TEMP000788,51.5347501,-0.2849127
TEMP000789,51.5469728,-0.2326414
TEMP000790,51.5592338,-0.2491973
TEMP000791,51.5347797,-0.2202138
TEMP000792,51.2788514,-0.4662559
TEMP000793,51.1895045,-0.6260283
TEMP000794,51.5255277,-0.0927596
TEMP000795,53.9867156,-0.7844943
TEMP000796,53.7682147,-0.6102897
TEMP000797,53.9574864,-0.5780688
TEMP000798,53.6506084,0.1151265
TEMP000799,53.8793485,-0.5092205
TEMP000800,53.7062386,-0.6956274
TEMP000801,53.8069133,-0.148824
TEMP000802,54.0388451,-0.3340132
TEMP000803,54.1266883,-0.5217845
TEMP000804,53.7229261,-0.4374575
TEMP000805,53.9141617,-0.4897107
TEMP000806,53.9194285,-0.7103138
TEMP000807,53.721896,-0.2344167
TEMP000808,54.0944655,-0.3226255
TEMP000809,53.8439764,-0.6335949
TEMP000810,54.1217449,-0.7178149
TEMP000811,54.1091872,-0.1644524
TEMP000812,53.8937836,-0.2469524
TEMP000813,53.9424261,-0.6760874
TEMP000814,54.1815995,-0.3221526
TEMP000815,53.9380554,-1.0722873
TEMP000816,53.9172057,-0.9263333
TEMP000817,54.1341828,-0.4740693
TEMP000818,54.073653,-0.2531423
TEMP000819,53.7774538,-0.9969274
TEMP000820,53.9692279,-0.8337865
TEMP000821,53.8672489,-0.548735
TEMP000822,54.0193152,-0.2874743
TEMP000823,53.8727068,-0.217465
TEMP000824,54.0695929,-0.4840785
TEMP000825,53.7688183,-0.3525563
TEMP000826,53.7519026,-0.1582623
TEMP000827,54.1155445,-0.4227363
TEMP000828,53.6726327,0.0905328
TEMP000829,53.7062601,-0.209334
TEMP000830,53.7374429,-0.2255548
TEMP000831,53.7143418,-0.1498703
TEMP000832,53.8980901,-0.2150668
TEMP000833,53.8399808,-0.3844702
TEMP000834,53.9889468,-0.6563104
TEMP000835,54.1241309,-0.7858532
TEMP000836,54.1469795,-0.6420157
TEMP000837,51.1896412,-1.5291232
TEMP000838,51.3355973,-1.1658041
TEMP000839,51.0307878,-1.1783155
TEMP000840,50.8528951,-1.0033005
TEMP000841,50.953272,-1.215224
TEMP000842,50.8059781,-1.7892426
TEMP000843,51.0938773,-0.8878586
TEMP000844,50.8303174,-1.2629214
TEMP000845,51.094891,-1.5607861
TEMP000846,50.8483662,-1.1650428
TEMP000847,50.9384995,-0.9600878
TEMP000848,51.1590388,-1.4373749
TEMP000849,50.9668751,-1.4215728
TEMP000850,51.2565072,-1.3281176
TEMP000851,51.0705769,-0.9951067
TEMP000852,51.1110532,-1.3935231
TEMP000853,50.8464915,-0.9367573
TEMP000854,50.7642649,-1.7723738
TEMP000855,50.7974467,-1.0767142
TEMP000856,51.066765,-1.3217301
TEMP000857,51.1297111,-1.138074
TEMP000858,50.8589274,-1.3153675
TEMP000859,51.1197518,-0.9402857
TEMP000860,51.2092822,-1.0516762
TEMP000861,51.3368304,-0.9390419
TEMP000862,50.7721788,-1.8217154
TEMP000863,51.2492402,-1.1872058
TEMP000864,51.0386331,-1.5759371
TEMP000865,50.7581381,-1.5415292
TEMP000866,50.9748282,-1.9024685
TEMP000867,51.2725075,-1.0025805
TEMP000868,51.2806946,-0.9898809
TEMP000869,51.1330222,-1.1946128
TEMP000870,51.1963575,-1.1291048
TEMP000871,50.8734556,-1.056242
TEMP000872,51.0244078,-1.0507673
TEMP000873,51.1066939,-1.1910262
TEMP000874,50.9463559,-1.4898044
TEMP000875,50.9181142,-1.4096372
TEMP000876,51.1960689,-0.8793625
TEMP000877,51.0765541,-1.5230741
TEMP000878,51.1578796,-1.1549197
TEMP000879,51.3363564,-1.2389318
TEMP000880,51.3073925,-1.1840276
TEMP000881,51.0563799,-1.615811
TEMP000882,51.1781311,-1.5889708
TEMP000883,50.7769445,-1.7018578
TEMP000884,51.0067623,-1.1551848
TEMP000885,51.0204555,-1.2302724
TEMP000886,51.0683384,-1.0595145
TEMP000887,51.1489406,-1.2670927
TEMP000888,51.0774298,-1.6233442
TEMP000889,51.1674851,-1.3304945
TEMP000890,50.895871,-1.213412
TEMP000891,50.9320289,-1.8172461
TEMP000892,50.9089802,-1.2708995
TEMP000893,50.7827083,-1.606077
TEMP000894,51.3174473,-1.3061912
TEMP000895,51.206598,-1.4790159
TEMP000896,50.9875718,-1.5239247
TEMP000897,51.0675373,-1.6101265
TEMP000898,50.8799003,-1.0883716
TEMP000899,50.8421326,-1.1461982
TEMP000900,50.9508563,-1.5384714
TEMP000901,51.1430863,-0.8031586
TEMP000902,51.1790455,-1.1966815
TEMP000903,51.1372279,-0.9279952
TEMP000904,51.0877633,-1.309284
TEMP000905,51.2503527,-1.4274425
TEMP000906,50.7943583,-1.0584137
TEMP000907,50.735434,-1.7784242
TEMP000908,50.9704056,-1.2161465
TEMP000909,51.3067471,-0.9578038
TEMP000910,50.6684804,-1.1799185
TEMP000911,50.7226221,-1.1440812
TEMP000912,50.6634898,-1.305235
TEMP000913,50.6094093,-1.3083776
TEMP000914,50.674041,-1.2845929
TEMP000915,50.6770777,-1.1819027
TEMP000916,50.7125544,-1.1174288
TEMP000917,50.6669758,-1.2063704
TEMP000918,50.7505107,-1.2694221
TEMP000919,50.6431323,-1.2095728
TEMP000920,50.6612802,-1.2435266
TEMP000921,50.6983024,-1.1084911
TEMP000922,50.7012796,-1.4816797
TEMP000923,50.6618536,-1.2185498
TEMP000924,50.7183527,-1.1260824
TEMP000925,50.7397585,-1.2771807
TEMP000926,50.6695263,-1.1325055
TEMP000927,50.7110188,-1.2832882
TEMP000928,50.6410953,-1.3942028
TEMP000929,52.4784815,1.5992826
TEMP000930,52.8456249,1.3427263
TEMP000931,52.6128633,0.7736189
TEMP000932,52.5289112,1.5619814
TEMP000933,52.7437313,1.4703504
TEMP000934,52.4908299,1.1286358
TEMP000935,52.6158461,0.2333668
TEMP000936,52.7148347,1.3875219
TEMP000937,52.8867962,1.2195287
TEMP000938,52.7386948,0.894482
TEMP000939,52.7207383,0.8690089
TEMP000940,52.6528034,0.8423918
TEMP000941,52.591956,0.508455
TEMP000942,52.9631772,0.6384109
TEMP000943,52.7477749,1.1722143
TEMP000944,52.4144948,0.839365
TEMP000945,52.6981149,1.1815355
TEMP000946,52.8813393,1.3529814
TEMP000947,52.4717706,1.0670332
TEMP000948,52.5989194,1.4775631
TEMP000949,52.6685446,1.6147245
TEMP000950,52.943835,0.730727
TEMP000951,52.9451018,0.7221619
TEMP000952,52.5361205,0.9777089
TEMP000953,52.9047648,0.755273
TEMP000954,52.5191242,0.7904691
TEMP000955,52.4894154,1.1138023
TEMP000956,52.7022297,0.6862977
TEMP000957,52.4517808,1.1588277
TEMP000958,52.6572277,1.4200332
TEMP000959,52.7564459,0.3546442
TEMP000960,52.751107,0.8121615
TEMP000961,52.5867006,1.0734456
TEMP000962,52.5777282,0.4368499
TEMP000963,52.7899882,0.9661268
TEMP000964,52.5878463,0.3827722
TEMP000965,52.5870541,0.3754069
TEMP000966,52.5911476,0.4601085
TEMP000967,52.377099,1.1102702
TEMP000968,52.6282758,1.2345006
TEMP000969,52.6954008,0.3578687
TEMP000970,52.8306731,0.9570031
TEMP000971,52.5274254,1.1725121
TEMP000972,52.7431906,0.5537559
TEMP000973,52.3806409,1.0781669
TEMP000974,52.5890643,0.5996401
TEMP000975,52.7017399,0.8979508
TEMP000976,52.8766594,0.9883882
TEMP000977,52.5588527,1.0953781
TEMP000978,52.5153899,1.5932948
TEMP000979,52.5456554,1.5197192
TEMP000980,52.7253203,1.1945025
TEMP000981,52.7804507,1.1271226
TEMP000982,52.5764733,1.4137473
TEMP000983,52.9539978,0.9877593
TEMP000984,52.8901536,1.1275772
TEMP000985,52.8212545,1.0098164
TEMP000986,52.4528039,1.034671
TEMP000987,52.6458423,1.1160359
TEMP000988,52.8395508,1.2383123
TEMP000989,52.6882528,1.2774179
TEMP000990,52.8461955,1.448248
TEMP000991,52.7263552,0.3255921
TEMP000992,52.5026173,1.2252597
TEMP000993,52.7508697,0.3316476
TEMP000994,52.8558601,1.4252428
TEMP000995,52.520452,1.3917108
TEMP000996,52.9307023,0.9846655
TEMP000997,52.5558711,1.4726479
TEMP000998,52.7455086,1.4476946
TEMP000999,52.8010067,1.5470685
TEMP001000,52.7204996,0.7525895
TEMP001001,52.5846279,1.4114348
TEMP001002,52.5174971,1.454827
TEMP001003,52.5096201,0.6776364
TEMP001004,52.7182987,1.0619597
TEMP001005,52.7856121,0.6573184
TEMP001006,52.5235646,0.5515285
TEMP001007,52.7062452,0.8227331
TEMP001008,52.6922827,0.7972943
TEMP001009,52.5440873,1.1884747
TEMP001010,52.4736903,1.4838327
TEMP001011,52.8117378,1.1679677
TEMP001012,52.7567952,0.8072196
TEMP001013,52.5191603,1.0421893
TEMP001014,52.6194139,1.3904894
TEMP001015,52.8130355,0.8516691
TEMP001016,52.4209487,1.2516628
TEMP001017,52.501448,1.3003214
TEMP001018,52.787341,0.5492594
TEMP001019,52.6846527,1.6175386
TEMP001020,52.8118482,0.920128
TEMP001021,52.6833931,1.4061407
TEMP001022,52.6573576,0.482862
TEMP001023,52.6443319,0.4536019
TEMP001024,52.835005,0.578669
TEMP001025,52.9080999,1.3594525
TEMP001026,52.7665219,1.4048474
TEMP001027,52.7343401,1.0674838
TEMP001028,52.6741527,0.811767
TEMP001029,52.786209,1.1366243
TEMP001030,52.6384432,1.5989446
TEMP001031,52.5229516,0.8905575
TEMP001032,52.9007115,0.6243115
TEMP001033,52.6073241,1.4043328
TEMP001034,52.7608402,1.5378655
TEMP001035,52.8468936,1.3933374
TEMP001036,52.9635394,0.6220514
TEMP001037,52.5016137,1.5730094
TEMP001038,52.8629453,1.3975578
TEMP001039,52.6246659,0.4052371
TEMP001040,52.4806167,1.2074525
TEMP001041,51.2312198,-0.2855196
TEMP001042,51.3121537,-0.2251083
TEMP001043,51.1536264,-0.3197803
TEMP001044,51.3712424,-0.1397872
TEMP001045,51.3589733,-0.3392307
TEMP001046,51.314939,-0.0509376
TEMP001047,51.3538199,-0.0855677
TEMP001048,51.2328008,-0.3327306
TEMP001049,51.4555545,-0.1966635
TEMP001050,51.2732803,-0.3986171
TEMP001051,51.3324861,-0.2616472
TEMP001052,51.2602663,-0.3248575
TEMP001053,51.1870304,-0.6162668
TEMP001054,51.217934,-0.4462823
TEMP001055,51.2792584,-0.3740658
TEMP001056,51.3324624,-0.4188386
TEMP001057,51.1823014,-0.0884445
TEMP001058,51.3228378,-0.5705667
TEMP001059,51.5064864,-0.0915641
TEMP001060,51.2153033,-0.6057941
TEMP001061,51.3064733,-0.2283529
TEMP001062,51.2976361,-0.4709542
TEMP001063,51.2983076,-0.5153174
TEMP001064,51.2944458,-0.6503492
TEMP001065,51.2368941,-0.5746691
TEMP001066,51.1116906,-0.612363
TEMP001067,51.4622873,-0.222171
TEMP001068,51.1527723,-0.5139851
TEMP001069,51.3546729,-0.5644099
TEMP001070,51.17837,0.038576
TEMP001071,51.2589102,-0.587828
TEMP001072,51.2744354,-0.5611286
TEMP001073,51.3804784,-0.2842765
TEMP001074,51.4857415,-0.110746
TEMP001075,51.2421181,-0.0497686
TEMP001076,51.2325961,-0.318414
TEMP001077,51.2546997,-0.3374002
TEMP001078,51.2712764,-0.1064693
TEMP001079,51.4279382,-0.2105572
TEMP001080,51.3256871,-0.4843753
TEMP001081,51.1621803,-0.2230855
TEMP001082,51.6258085,-0.0658935
TEMP001083,51.6097512,-0.1147662
TEMP001084,51.6798911,-0.0592845
TEMP001085,51.4470496,-0.4084636
TEMP001086,51.4684254,-0.2118538
TEMP001087,51.6165462,-0.3158132
TEMP001088,51.5297076,-0.3542979
TEMP001089,51.5432638,-0.0546111
TEMP001090,51.4351963,-0.4016258
TEMP001091,51.5726916,-0.4574289
TEMP001092,51.4923237,-0.434097
TEMP001093,51.4691055,-0.4697428
TEMP001094,51.5678544,-0.343138
TEMP001095,51.5701739,-0.1966195
TEMP001096,51.5249651,-0.4575958
TEMP001097,51.5874096,-0.1147996
TEMP001098,51.4692439,-0.3284685
TEMP001099,51.5022899,-0.191794
TEMP001100,51.5226533,-0.1707925
TEMP001101,51.5156932,-0.3636453
TEMP001102,51.5228714,-0.1852156
TEMP001103,51.4520979,-0.524811
TEMP001104,51.4569088,-0.4800472
TEMP001105,51.560957,-0.084272
TEMP001106,51.5293073,-0.0263738
TEMP001107,51.5044814,-0.4727088
TEMP001108,51.4510032,-0.439936
TEMP001109,51.5533379,-0.0716372
TEMP001110,53.9578169,-0.5308097
TEMP001111,53.8172347,-0.9200314
TEMP001112,53.7312668,-0.1400207
TEMP001113,53.6206584,0.1318229
TEMP001114,53.8803118,-1.0446705
TEMP001115,53.963188,-0.3248239
TEMP001116,53.9106628,-0.1731662
TEMP001117,53.9621409,-0.5169392
TEMP001118,53.8327882,-1.059426
TEMP001119,53.7888498,-0.4608162
TEMP001120,53.9779368,-0.2235952
TEMP001121,53.781352,-0.3047628
TEMP001122,53.6997749,-0.0808154
TEMP001123,53.7680255,-0.0215606
TEMP001124,53.883453,-0.4188807
TEMP001125,53.9304251,-0.8181138
TEMP001126,54.1310253,-0.1788591
TEMP001127,54.1944155,-0.4749182
TEMP001128,53.7886674,-0.9420154
TEMP001129,54.1351601,-0.3439279
TEMP001130,53.8924703,-0.2804873
TEMP001131,53.8637617,-0.1196388
TEMP001132,53.847968,-0.1232485
TEMP001133,53.7887285,-0.5974399
TEMP001134,53.9189283,-0.9341594
TEMP001135,54.2007104,-0.4056984
TEMP001136,53.8323229,-0.1644199
TEMP001137,53.9865722,-0.3238992
TEMP001138,54.0071686,-0.3184925
TEMP001139,53.859136,-0.4211418
TEMP001140,53.7670476,-0.9973148
TEMP001141,53.8897225,-0.1558187
TEMP001142,53.9560713,-0.201104
TEMP001143,54.1984564,-0.4395109
TEMP001144,53.8070567,-0.2794227
TEMP001145,53.9776486,-0.3708061
TEMP001146,53.6757734,0.0119654
TEMP001147,53.9088892,-0.8217661
TEMP001148,53.7345363,0.0293075
TEMP001149,53.7779219,-0.9453098
TEMP001150,54.1314591,-0.7879157
TEMP001151,54.1172353,-0.8036297
TEMP001152,53.7324054,-0.5477725
TEMP001153,53.7858257,-1.011132
TEMP001154,53.7388811,-0.4899333
TEMP001155,53.9061451,-0.7289892
TEMP001156,50.9522296,-1.3188727
TEMP001157,51.0992604,-1.1615456
TEMP001158,51.1619792,-1.4132798
TEMP001159,51.239352,-1.5663579
TEMP001160,50.7672909,-1.5033451
TEMP001161,50.8286646,-1.1619292
TEMP001162,50.9182413,-1.3831906
TEMP001163,50.9690653,-1.783257
TEMP001164,50.7673002,-1.5524891
TEMP001165,50.9245222,-1.0129415
TEMP001166,51.2834449,-1.2300291
TEMP001167,51.0705112,-0.7940516
TEMP001168,51.3125824,-1.0697831
TEMP001169,51.2101959,-1.1588865
TEMP001170,51.2361644,-1.3051
TEMP001171,50.8563997,-1.1763498
TEMP001172,51.2923858,-0.7500271
TEMP001173,50.8765635,-1.2157892
TEMP001174,50.9342367,-1.751721
TEMP001175,51.1806925,-1.4777463
TEMP001176,50.7931638,-1.1202618
TEMP001177,51.3359724,-1.1879641
TEMP001178,51.3390713,-0.9610896
TEMP001179,50.793888,-1.5374023
TEMP001180,50.9215113,-1.0331893
TEMP001181,50.7558374,-1.6135408
TEMP001182,51.2416872,-0.8323108
TEMP001183,50.8081551,-1.3689463
TEMP001184,51.1002811,-0.7978891
TEMP001185,51.0261426,-1.2744602
TEMP001186,51.0899605,-0.9670649
TEMP001187,51.2439481,-1.2634507
TEMP001188,51.003897,-0.937444
TEMP001189,51.2722659,-0.9356726
TEMP001190,51.2539273,-0.9404921
TEMP001191,51.307071,-1.5129925
TEMP001192,50.93848,-1.6177454
TEMP001193,50.8308322,-1.6855807
TEMP001194,51.1869179,-0.8990336
TEMP001195,50.9674228,-1.3596347
TEMP001196,51.0483338,-1.4819501
TEMP001197,51.3545271,-1.2609026
TEMP001198,51.0464194,-1.4372655
TEMP001199,50.942767,-1.7676548
TEMP001200,51.1184647,-1.5659727
TEMP001201,50.8474963,-1.3910324
TEMP001202,51.0965769,-1.5117868
TEMP001203,50.7564073,-1.8188277
TEMP001204,51.2153096,-1.3751291
TEMP001205,51.3560267,-1.2022373
TEMP001206,51.0776068,-0.9119451
TEMP001207,51.2825309,-1.3393201
TEMP001208,51.137032,-0.8764972
TEMP001209,51.0654199,-1.5326711
TEMP001210,51.1695223,-1.1374346
TEMP001211,51.1984715,-0.864134
TEMP001212,51.2504282,-1.258614
TEMP001213,51.1726769,-1.006367
TEMP001214,51.2953367,-1.1066374
TEMP001215,51.2377152,-1.6048429
TEMP001216,51.0918539,-1.4564781
TEMP001217,50.8736562,-1.112227
TEMP001218,51.2260601,-0.9150835
TEMP001219,51.2718168,-1.5321295
TEMP001220,50.9282617,-1.488184
TEMP001221,51.209306,-1.5856642
TEMP001222,50.9160229,-1.4849362
TEMP001223,51.3105168,-1.4992338
TEMP001224,51.2143636,-1.2010748
TEMP001225,51.2582586,-0.9534313
TEMP001226,51.0002308,-1.1137744
TEMP001227,51.2140828,-0.9106632
TEMP001228,51.2773614,-0.9008973
TEMP001229,51.2914355,-1.380126
TEMP001230,50.9578062,-1.1060373
TEMP001231,50.6148095,-1.3452944
TEMP001232,50.6914148,-1.1745746
TEMP001233,50.6901547,-1.0902949
TEMP001234,50.6371778,-1.2742809
TEMP001235,50.7079951,-1.4739935
TEMP001236,50.7071307,-1.2267754
TEMP001237,50.5952244,-1.3189552
TEMP001238,50.7010152,-1.295401
TEMP001239,50.7197565,-1.4352114
TEMP001240,50.6684595,-1.2270823
TEMP001241,50.670709,-1.2108975
TEMP001242,50.6531977,-1.184209
TEMP001243,50.7143952,-1.403632
TEMP001244,50.6860116,-1.1638898
TEMP001245,50.6943312,-1.1464284
TEMP001246,50.629391,-1.178489
TEMP001247,50.6412791,-1.3609111
TEMP001248,50.6840515,-1.2851146
TEMP001249,50.5916717,-1.2206844
TEMP001250,50.6881692,-1.3756518
TEMP001251,50.5983502,-1.2426123
TEMP001252,50.6893756,-1.4900622
TEMP001253,50.7402321,-1.2510359
TEMP001254,50.6043882,-1.2854584
TEMP001255,52.6995629,1.1257812
TEMP001256,52.8438382,0.8925857
TEMP001257,52.5898016,1.3247019
TEMP001258,52.6858627,1.5776793
TEMP001259,52.7079035,1.1500383
TEMP001260,52.8666859,0.8450423
TEMP001261,52.6039301,0.4070372
TEMP001262,52.3670553,1.1830547
TEMP001263,52.917229,0.9480326
TEMP001264,52.8256869,0.4581213
TEMP001265,52.8735095,0.6270223
TEMP001266,52.6359665,1.0813523
TEMP001267,52.5670387,1.3207066
TEMP001268,52.3783501,0.9560861
TEMP001269,52.6021144,0.9268233
TEMP001270,52.849466,1.3667369
TEMP001271,52.7733454,1.2897344
TEMP001272,52.8436424,0.512344
TEMP001273,52.9657361,0.6847353
TEMP001274,52.7240333,1.0134826
TEMP001275,52.6062627,0.9744369
TEMP001276,52.5366955,0.8443003
TEMP001277,52.5836063,0.8753752
TEMP001278,52.7368467,1.5270411
TEMP001279,52.9517084,1.0441655
TEMP001280,52.6406503,1.1082746
TEMP001281,52.6560345,0.9644279
TEMP001282,52.5637146,1.0231378
TEMP001283,52.674288,0.3961246
TEMP001284,52.8418691,0.5018817
TEMP001285,52.6035639,0.380417
TEMP001286,52.6966982,0.7703265
TEMP001287,52.9005788,0.8190071
TEMP001288,52.5537183,0.9560574
TEMP001289,52.8343359,1.2631687
TEMP001290,52.9034891,1.2668758
TEMP001291,52.4042092,1.0357457
TEMP001292,52.7158841,0.414874
TEMP001293,52.8093914,0.5578506
TEMP001294,52.5295842,1.2257676
TEMP001295,52.7672834,0.5494121
TEMP001296,52.553372,0.8499659
TEMP001297,52.5253924,0.9379429
TEMP001298,52.8882341,1.2657162
TEMP001299,52.6042551,1.5695465
TEMP001300,52.8024304,0.7468223
TEMP001301,52.6485153,1.2507832
TEMP001302,52.8027802,1.1331933
TEMP001303,52.6389127,1.400842
TEMP001304,52.7623207,1.5780175
TEMP001305,52.5574572,0.3926934
TEMP001306,52.5791268,0.9828687
TEMP001307,52.909655,1.0847991
TEMP001308,52.5986589,1.3623078
TEMP001309,52.535971,1.3840319
TEMP001310,52.908012,1.0634285
TEMP001311,52.7717745,1.5153085
TEMP001312,52.6307783,1.1415695
TEMP001313,52.5384885,1.2618207
TEMP001314,52.6105309,0.2330778
TEMP001315,52.8242397,0.8897731
TEMP001316,52.6038911,0.7392979
TEMP001317,52.465391,1.4460339
TEMP001318,52.6464947,1.4094809
TEMP001319,52.7225998,1.5821745
TEMP001320,52.4496218,0.9829347
TEMP001321,52.6142128,0.9822937
TEMP001322,52.4477663,0.8768444
TEMP001323,52.6199689,1.0388363
TEMP001324,52.6391608,1.6344734
TEMP001325,52.7959383,1.4754229
TEMP001326,52.5269462,1.2889873
TEMP001327,52.8304674,1.1396223
TEMP001328,52.672291,0.8886111
TEMP001329,52.7462059,1.3314558
TEMP001330,52.8988597,0.5363613
TEMP001331,52.3970647,1.3336735
TEMP001332,52.7821428,1.3289607
TEMP001333,52.5353333,0.5083666
TEMP001334,52.6660693,0.7728116
TEMP001335,52.6643516,1.3407717
TEMP001336,52.5591313,1.2958182
TEMP001337,52.7400135,0.9578959
TEMP001338,51.24767,-0.0054181
TEMP001339,51.3929441,-0.6270879
TEMP001340,51.2102549,-0.1124017
TEMP001341,51.3327696,-0.4755367
TEMP001342,51.3624973,-0.165705
TEMP001343,51.2923123,-0.1613373
TEMP001344,51.2432072,-0.0835073
TEMP001345,51.2638528,-0.4333973
TEMP001346,51.3416415,-0.1012318
TEMP001347,51.352081,-0.2500629
TEMP001348,51.1958555,-0.6017052
TEMP001349,51.2103053,-0.6299472
TEMP001350,51.1420554,-0.6147667
TEMP001351,51.3829843,-0.5240048
TEMP001352,51.1463472,-0.5692284
TEMP001353,51.3910199,-0.3527493
TEMP001354,51.2154441,-0.0492571
TEMP001355,51.4756839,-0.0459768
TEMP001356,51.1980461,-0.1717259
TEMP001357,51.0958929,-0.5191074
TEMP001358,51.2687412,-0.1508072
TEMP001359,51.4728818,-0.0891243
TEMP001360,51.1656064,-0.2879511
TEMP001361,51.4093492,-0.1148544
TEMP001362,51.1409657,-0.5497441
TEMP001363,51.1885007,-0.6648916
TEMP001364,51.2185548,-0.6183517
TEMP001365,51.2886529,-0.1673463
TEMP001366,51.2227017,-0.66677
TEMP001367,51.3638843,-0.2718299
TEMP001368,51.3818615,-0.1722758
TEMP001369,51.1699768,-0.5707756
TEMP001370,51.2828023,-0.0681994
TEMP001371,51.2752223,-0.1289807
TEMP001372,51.4789028,-0.0843485
TEMP001373,51.2504392,-0.5069099
TEMP001374,51.303858,-0.0635885
TEMP001375,51.3864589,-0.3436842
TEMP001376,51.3075303,-0.101893
TEMP001377,51.3238743,-0.1686813
TEMP001378,51.4893506,-0.169262
TEMP001379,51.5954174,-0.4811898
TEMP001380,51.5998021,-0.4720611
TEMP001381,51.5060854,-0.433428
TEMP001382,51.4892744,-0.478958
TEMP001383,51.4813478,-0.4499688
TEMP001384,51.553424,-0.2768407
TEMP001385,51.4687677,-0.3636815
TEMP001386,51.5459442,-0.4799533
TEMP001387,51.5436416,-0.1007461
TEMP001388,51.5737975,-0.2619959
