geo_unit,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
E00178940,0,0,2,1,1,1,0,3,1,1,2,5,2,2,1,1,3,4,1,0,1,4,2,2,1,2,5,3,2,1,1,4,1,1,1,2,6,3,1,2,1,3,1,0,1,2,4,2,1,1,1,4,2,1,1,2,5,2,1,1,1,2,1,0,0,1,1,2,0,1,1,3,1,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00178951,7,5,11,0,1,1,0,2,3,3,1,4,2,1,1,5,2,2,13,10,13,21,17,17,17,4,9,6,4,4,5,11,7,4,5,1,3,1,0,0,1,3,1,0,1,11,19,12,10,10,5,8,5,3,3,1,3,1,0,0,1,4,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00178980,0,0,2,1,2,1,0,4,0,0,0,2,1,0,0,1,1,1,0,0,0,3,1,1,0,2,6,3,2,2,7,12,8,5,6,4,8,4,3,3,3,6,3,2,2,0,3,1,0,0,1,2,1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00179017,1,0,3,2,2,0,0,2,0,1,0,2,1,0,0,0,0,1,1,0,0,3,1,1,0,5,11,7,6,5,6,11,7,5,5,4,8,4,3,3,2,5,2,1,2,1,4,2,1,1,1,2,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00179024,3,2,6,0,0,0,0,1,1,1,0,3,1,0,0,0,1,1,6,4,5,10,7,6,6,4,9,5,4,4,4,8,5,3,3,2,4,2,1,1,0,3,1,0,0,4,8,4,3,3,3,6,3,1,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184398,0,2,0,0,0,1,0,2,0,1,0,3,1,0,0,0,1,1,2,2,0,2,0,0,0,1,3,1,1,0,1,3,1,0,0,1,3,1,0,1,2,5,2,1,1,0,3,1,0,0,1,3,1,0,0,1,3,1,0,0,0,1,0,0,0,2,0,0,0,0,1,3,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00184435,0,2,0,0,0,1,0,3,2,3,2,4,2,1,2,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,2,4,2,2,1,1,3,1,0,0,2,4,2,1,1,1,4,2,1,0,0,3,1,0,0,0,2,1,0,0,1,2,1,0,0,0,1,2,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184444,3,7,2,3,5,5,3,8,2,2,2,6,3,1,2,2,7,9,4,6,3,6,3,2,2,2,6,3,3,2,8,15,10,8,7,4,8,5,3,3,3,7,4,3,2,2,5,2,2,1,4,7,4,3,3,2,6,3,1,2,1,4,2,0,1,1,0,2,0,1,0,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184448,3,6,2,3,3,4,2,7,3,3,2,4,2,1,1,3,4,4,2,3,6,10,6,4,5,3,7,4,3,2,3,8,4,3,3,4,8,5,3,3,5,8,5,3,3,3,6,4,2,2,3,6,3,2,2,2,4,2,1,1,2,4,2,1,1,3,2,5,1,1,0,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00184475,2,6,1,4,5,3,2,6,8,10,4,8,4,3,3,7,7,9,2,4,1,4,2,1,1,2,5,3,2,2,3,6,3,2,2,5,9,5,4,4,5,8,5,3,3,3,6,4,2,2,4,9,5,4,4,2,6,3,1,2,1,3,1,0,0,3,1,4,1,1,1,4,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184479,1,3,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,3,1,1,1,3,6,4,2,2,2,4,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184486,3,7,2,4,6,3,1,6,8,10,4,7,4,3,3,5,3,4,4,5,2,5,2,1,2,2,6,3,2,2,3,7,4,3,2,3,7,3,2,3,5,9,6,4,3,3,7,4,3,2,4,8,4,3,3,2,6,3,1,2,2,4,2,1,1,2,2,4,1,1,1,3,1,0,1,1,4,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184497,3,6,2,1,2,1,0,2,0,0,0,2,1,0,0,1,2,2,0,0,4,9,5,3,4,6,11,7,6,6,6,12,8,6,6,5,10,6,4,4,3,6,3,2,2,1,3,2,1,0,1,3,1,1,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184502,4,7,2,4,6,4,2,7,3,4,2,5,2,1,2,5,2,2,1,2,1,3,1,0,1,3,7,4,3,2,3,7,4,3,3,5,9,5,4,4,2,6,3,2,1,3,7,4,3,2,1,4,2,1,1,1,3,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184525,0,1,0,0,1,0,0,0,1,2,1,4,1,1,1,2,1,2,0,1,1,4,2,0,1,1,4,2,1,1,0,2,1,0,0,1,3,1,0,0,1,2,1,0,0,0,2,1,0,0,1,3,1,0,0,1,4,2,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184527,2,4,1,2,2,1,0,2,1,2,1,3,1,1,1,2,1,1,2,3,2,5,3,1,2,1,3,1,1,0,1,4,2,1,1,1,4,2,1,2,2,5,2,2,1,1,3,2,1,0,1,5,2,1,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00184528,3,6,2,1,1,0,0,2,1,1,0,3,1,0,0,3,1,1,2,2,1,3,2,0,1,7,12,8,6,6,4,9,5,4,4,5,10,6,4,4,1,4,2,1,1,0,3,1,0,0,1,3,1,1,0,1,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00190421,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,7,3,3,2,2,6,4,2,2,4,8,4,2,3,2,4,2,1,1,0,2,1,0,0,1,3,1,1,0,1,3,1,0,0,1,3,1,0,1,1,3,1,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00190425,2,4,1,3,3,2,0,4,1,2,2,5,2,1,1,3,2,2,4,6,5,10,5,5,4,4,8,5,4,3,4,8,4,3,3,2,5,2,1,1,2,5,2,1,1,1,3,1,1,0,0,3,1,0,0,2,5,2,1,1,2,4,2,1,1,2,1,2,0,1,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
E00190431,2,5,1,3,3,1,0,3,1,1,0,3,1,0,0,0,1,0,0,1,0,2,0,0,0,2,5,2,2,1,4,7,4,2,3,3,7,4,3,2,1,4,2,1,0,0,2,1,0,0,1,3,2,1,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E00190439,1,3,0,1,2,1,0,4,2,2,3,7,4,3,2,3,5,3,3,4,3,6,3,2,1,1,3,1,1,0,1,4,2,1,1,2,5,3,2,1,1,4,2,1,0,1,5,2,1,1,2,4,2,2,1,0,2,0,0,0,1,3,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00190441,1,3,0,1,1,0,0,2,2,2,2,4,2,1,1,1,1,0,0,0,4,7,4,3,3,1,3,2,1,0,2,5,2,1,1,2,5,2,2,1,1,3,2,1,0,0,1,0,0,0,1,3,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00190444,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,1,0,1,4,2,1,0,2,5,2,1,1,1,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00190456,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,15,22,14,21,14,13,13,5,11,7,5,4,2,6,3,1,2,1,3,1,1,0,1,3,1,0,0,1,3,1,0,0,1,3,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00190469,1,2,0,1,2,2,1,5,4,4,2,6,3,2,1,1,2,2,1,3,2,6,3,2,1,3,7,4,2,2,3,6,3,2,2,1,3,1,1,1,1,3,1,0,0,1,4,2,1,1,2,4,2,1,1,0,2,0,0,0,1,2,1,0,0,1,1,4,0,1,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
